job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary_in_usd,company_location,company_size,job_category,log_salary
Data Architect,Senior-level,Full-time,Remote,2023,United States,285000,United States,Medium,Other,12.560244459250788
Data Analyst,Entry-level,Full-time,Remote,2023,United States,69525,United States,Medium,Data Analysis,11.149441679102166
Data Analyst,Entry-level,Full-time,Remote,2023,United States,61800,United States,Medium,Data Analysis,11.031658643445782
ML Engineer,Senior-level,Full-time,On-site,2023,United States,178000,United States,Medium,Machine Learning,12.089538829274222
ML Engineer,Senior-level,Full-time,On-site,2023,United States,152000,United States,Medium,Machine Learning,11.931635799828413
Data Scientist,Entry-level,Full-time,Remote,2023,Uzbekistan,40000,United States,Medium,Data Science,10.596634733096073
Data Visualization Analyst,Senior-level,Full-time,On-site,2023,United States,130000,United States,Medium,Data Analysis,11.77528972943772
Data Visualization Analyst,Senior-level,Full-time,On-site,2023,United States,110000,United States,Medium,Data Analysis,11.608235644774552
Data Scientist,Entry-level,Full-time,Remote,2023,United States,130001,United States,Medium,Data Science,11.775297421715827
Data Scientist,Entry-level,Full-time,Remote,2023,United States,71907,United States,Medium,Data Science,11.1831288964111
Data Architect,Senior-level,Full-time,Remote,2023,United States,205000,United States,Medium,Other,12.230765258120545
Data Architect,Senior-level,Full-time,Remote,2023,United States,150000,United States,Medium,Other,11.918390573078392
Head of Data,Executive-level,Full-time,On-site,2023,United States,204500,United States,Medium,Management,12.228323254464993
Head of Data,Executive-level,Full-time,On-site,2023,United States,142200,United States,Medium,Management,11.864989796351278
BI Data Analyst,Entry-level,Full-time,Remote,2023,Argentina,60000,United States,Medium,Data Analysis,11.002099841204238
Data Scientist,Senior-level,Full-time,On-site,2023,United States,277500,United States,Medium,Data Science,12.533576212168626
Data Scientist,Senior-level,Full-time,On-site,2023,United States,236500,United States,Medium,Data Science,12.373703486914124
Cloud Data Engineer,Entry-level,Full-time,Hybrid,2023,Germany,100000,United States,Large,Data Engineering,11.512925464970229
Finance Data Analyst,Senior-level,Contract,Remote,2023,France,323905,United States,Medium,Data Analysis,12.688205541903503
Research Scientist,Entry-level,Full-time,On-site,2023,United States,150000,United States,Medium,Other,11.918390573078392
Research Scientist,Entry-level,Full-time,On-site,2023,United States,100000,United States,Medium,Other,11.512925464970229
Data Analyst,Senior-level,Full-time,On-site,2023,United States,55000,United States,Medium,Data Analysis,10.915088464214607
Data Analytics Manager,Mid-level,Full-time,On-site,2023,United States,155000,United States,Medium,Management,11.951180395901384
Data Analytics Manager,Mid-level,Full-time,On-site,2023,United States,140000,United States,Medium,Management,11.84939770159144
Data Engineer,Senior-level,Full-time,Remote,2023,United States,265000,United States,Medium,Data Engineering,12.487485104968359
Data Engineer,Senior-level,Full-time,Remote,2023,United States,217000,United States,Medium,Data Engineering,12.287652632522597
Data Analyst,Senior-level,Full-time,Remote,2023,United States,83000,United States,Medium,Data Analysis,11.326595886778735
Data Analyst,Senior-level,Full-time,Remote,2023,United States,208450,United States,Medium,Data Analysis,12.247454483308942
Data Analyst,Senior-level,Full-time,Remote,2023,United States,170550,United States,Medium,Data Analysis,12.046783787846792
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,130000,United States,Medium,Machine Learning,11.77528972943772
Research Engineer,Entry-level,Full-time,On-site,2023,United States,165000,United States,Medium,Other,12.013700752882718
Research Engineer,Entry-level,Full-time,On-site,2023,United States,145000,United States,Medium,Other,11.884489021402711
Director of Data Science,Executive-level,Full-time,On-site,2023,United States,336400,United States,Medium,Other,12.72605620708093
Director of Data Science,Executive-level,Full-time,On-site,2023,United States,201900,United States,Medium,Other,12.21552780430093
Data Scientist,Mid-level,Full-time,On-site,2023,United States,189750,United States,Medium,Data Science,12.153462695257875
Data Scientist,Mid-level,Full-time,On-site,2023,United States,131100,United States,Medium,Data Science,11.78371566975179
Data Science Manager,Mid-level,Full-time,Remote,2023,United States,270000,United States,Medium,Management,12.506177237980511
Data Science Manager,Mid-level,Full-time,Remote,2023,United States,95000,United States,Medium,Management,11.461632170582678
Data Engineer,Mid-level,Full-time,On-site,2023,United States,117300,United States,Medium,Data Engineering,11.672490034641568
Data Engineer,Mid-level,Full-time,On-site,2023,United States,69000,United States,Medium,Data Engineering,11.141861783579396
Data Engineer,Senior-level,Full-time,Remote,2023,United States,182000,United States,Medium,Data Engineering,12.111761966058932
Data Engineer,Senior-level,Full-time,Remote,2023,United States,144000,United States,Medium,Data Engineering,11.877568578558138
Data Science Lead,Mid-level,Full-time,On-site,2023,United States,244000,United States,Medium,Management,12.404923504275338
Data Science Lead,Mid-level,Full-time,On-site,2023,United States,200000,United States,Medium,Management,12.206072645530174
Data Engineer,Mid-level,Full-time,On-site,2023,United States,260000,United States,Medium,Data Engineering,12.468436909997665
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,225000,United States,Medium,Machine Learning,12.323855681186558
Data Scientist,Mid-level,Full-time,On-site,2023,United States,102500,United States,Medium,Data Science,11.5376180775606
Data Engineer,Mid-level,Full-time,Remote,2023,United States,186600,United States,Medium,Data Engineering,12.136722567395381
Data Engineer,Mid-level,Full-time,Remote,2023,United States,116500,United States,Medium,Data Engineering,11.665646551987892
Machine Learning Scientist,Senior-level,Full-time,Remote,2023,United States,222000,United States,Medium,Machine Learning,12.310432660854417
Machine Learning Scientist,Senior-level,Full-time,Remote,2023,United States,138000,United States,Medium,Machine Learning,11.835008964139341
Machine Learning Scientist,Senior-level,Full-time,Remote,2023,United States,292000,United States,Medium,Machine Learning,12.584509081250419
Machine Learning Scientist,Senior-level,Full-time,Remote,2023,United States,164500,United States,Medium,Machine Learning,12.010665849187564
Machine Learning Scientist,Senior-level,Full-time,Remote,2023,United States,292200,United States,Medium,Machine Learning,12.585193778298736
Data Engineer,Senior-level,Full-time,On-site,2023,United States,163800,United States,Medium,Data Engineering,12.006401450401107
Data Engineer,Senior-level,Full-time,On-site,2023,United States,126000,United States,Medium,Data Engineering,11.744037185933616
Computer Vision Engineer,Senior-level,Full-time,On-site,2023,United States,280000,United States,Medium,Other,12.542544882151386
Computer Vision Engineer,Senior-level,Full-time,On-site,2023,United States,210000,United States,Medium,Other,12.254862809699606
Data Scientist,Mid-level,Full-time,Remote,2023,United States,150000,United States,Medium,Data Science,11.918390573078392
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,United States,200000,United States,Medium,Machine Learning,12.206072645530174
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,United States,170000,United States,Medium,Machine Learning,12.043553716032399
Director of Data Science,Executive-level,Full-time,Remote,2023,United States,225000,United States,Medium,Other,12.323855681186558
Director of Data Science,Executive-level,Full-time,Remote,2023,United States,175000,United States,Medium,Other,12.072541252905651
Data Science Consultant,Senior-level,Full-time,On-site,2023,United States,189750,United States,Medium,Other,12.153462695257875
Data Science Consultant,Senior-level,Full-time,On-site,2023,United States,131100,United States,Medium,Other,11.78371566975179
Data Analyst,Senior-level,Full-time,Remote,2023,United States,123400,United States,Medium,Data Analysis,11.723186390453424
Data Analyst,Senior-level,Full-time,Remote,2023,United States,82200,United States,Medium,Data Analysis,11.31691058104427
Applied Machine Learning Engineer,Executive-level,Full-time,Remote,2023,United States,225000,United States,Medium,Machine Learning,12.323855681186558
Data Engineer,Senior-level,Full-time,On-site,2023,United States,161800,United States,Medium,Data Engineering,11.994116283606528
Data Engineer,Senior-level,Full-time,On-site,2023,United States,121400,United States,Medium,Data Engineering,11.706846157607535
Research Scientist,Senior-level,Full-time,On-site,2023,United States,285000,United States,Medium,Other,12.560244459250788
Research Scientist,Senior-level,Full-time,On-site,2023,United States,193900,United States,Medium,Other,12.175097841230743
Analytics Engineer,Senior-level,Full-time,On-site,2023,United States,240000,United States,Medium,Other,12.388394202324129
Analytics Engineer,Senior-level,Full-time,On-site,2023,United States,196000,United States,Medium,Other,12.185869938212655
Data Scientist,Senior-level,Full-time,On-site,2023,United States,214000,United States,Medium,Data Science,12.273731294003989
Decision Scientist,Senior-level,Full-time,Remote,2023,United States,170000,United States,Medium,Other,12.043553716032399
Decision Scientist,Senior-level,Full-time,Remote,2023,United States,155000,United States,Medium,Other,11.951180395901384
Data Analyst,Senior-level,Full-time,On-site,2023,United States,98000,United States,Medium,Data Analysis,11.49272275765271
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,199000,United States,Medium,Machine Learning,12.201060103706629
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,260000,United States,Medium,Machine Learning,12.468436909997665
Data Engineer,Executive-level,Full-time,On-site,2023,United States,145000,United States,Medium,Data Engineering,11.884489021402711
Data Analyst,Senior-level,Full-time,On-site,2023,United States,87500,United States,Medium,Data Analysis,11.379394072345706
Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,231250,United States,Medium,Other,12.351254655374671
Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,138750,United States,Medium,Other,11.84042903160868
Machine Learning Engineer,Mid-level,Full-time,On-site,2023,United States,155000,United States,Medium,Machine Learning,11.951180395901384
Data Engineer,Mid-level,Full-time,On-site,2023,United States,242000,United States,Medium,Data Engineering,12.396693005138824
Data Engineer,Mid-level,Full-time,On-site,2023,United States,195000,United States,Medium,Data Engineering,12.180754837545884
Research Scientist,Entry-level,Full-time,On-site,2023,United States,155000,United States,Medium,Other,11.951180395901384
Research Scientist,Entry-level,Full-time,On-site,2023,United States,125000,United States,Medium,Other,11.736069016284437
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,United States,160000,United States,Medium,Machine Learning,11.982929094215963
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,United States,140000,United States,Medium,Machine Learning,11.84939770159144
